company_id,type,rule_id,text,confidence_pct
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
COALINDIA,Pro,P0,Stable market position within Nifty 100.,61.0
COALINDIA,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DABUR,Pro,P0,Stable market position within Nifty 100.,61.0
DABUR,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DIVISLAB,Pro,P0,Stable market position within Nifty 100.,61.0
DIVISLAB,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C1,High Debt-to-Equity ratio of 1.03,60.67705701737339
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C1,High Debt-to-Equity ratio of 1.05,60.99297852008808
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C1,High Debt-to-Equity ratio of 1.19,63.767549749725305
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DLF,Pro,P0,Stable market position within Nifty 100.,61.0
DLF,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DMART,Pro,P0,Stable market position within Nifty 100.,61.0
DMART,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
DRREDDY,Pro,P0,Stable market position within Nifty 100.,61.0
DRREDDY,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
EICHERMOT,Pro,P0,Stable market position within Nifty 100.,61.0
EICHERMOT,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GAIL,Pro,P0,Stable market position within Nifty 100.,61.0
GAIL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GODREJCP,Pro,P0,Stable market position within Nifty 100.,61.0
GODREJCP,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C1,High Debt-to-Equity ratio of 1.17,63.38522689632329
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C1,High Debt-to-Equity ratio of 1.46,69.12340572216478
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C1,High Debt-to-Equity ratio of 1.50,69.93908145427578
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C1,High Debt-to-Equity ratio of 1.21,64.14816624423611
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C1,High Debt-to-Equity ratio of 1.31,66.17129359172995
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C1,High Debt-to-Equity ratio of 1.55,70.94198729879417
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
GRASIM,Pro,P0,Stable market position within Nifty 100.,61.0
GRASIM,Con,C1,High Debt-to-Equity ratio of 1.70,74.04270431993801
GRASIM,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAL,Pro,P0,Stable market position within Nifty 100.,61.0
HAL,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HAVELLS,Pro,P0,Stable market position within Nifty 100.,61.0
HAVELLS,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HCLTECH,Pro,P0,Stable market position within Nifty 100.,61.0
HCLTECH,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 9.16,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 9.43,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 8.07,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 8.74,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 8.08,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 8.62,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 7.03,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 7.56,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 7.20,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 7.22,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 7.39,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCBANK,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCBANK,Con,C1,High Debt-to-Equity ratio of 6.81,100.0
HDFCBANK,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HDFCLIFE,Pro,P0,Stable market position within Nifty 100.,61.0
HDFCLIFE,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
HEROMOTOCO,Pro,P0,Stable market position within Nifty 100.,61.0
HEROMOTOCO,Con,C2,Sub-par Return on Equity (< 8%).,75.0
